nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	gene
185	1.25044455348143e-28	3.21574419039939e-31	0.99292754797231	0.00254896918101407	0.00452348284667469	ENSG00000111846.16
34	0.0963225675582215	3.25471499628941e-05	0.894427665409603	0.000293300908447406	0.0089239189737656	ENSG00000137434.11
84	2.60037341256206e-19	1.7281965081843e-22	0.984853343327229	0.000640022481045925	0.014506634191725	ENSG00000111843.13
33	0.362690676841615	0.000104406355764017	0.631709622801513	0.00017652902938603	0.00531876497172178	ENSG00000272097.1
4	0.616451191652709	3.49137782297544e-05	0.375235594275965	1.2986802654126e-05	0.00826531349044262	ENSG00000137210.13
18	0.0722562998706178	2.01773086779804e-05	0.907766424208625	0.000233767137613504	0.0197233314744657	ENSG00000111837.11
377	1.11751105272767e-60	1.50170196573339e-62	0.981418956769757	0.0131828272874368	0.00539821594279357	ENSG00000153157.12
8	0.680692730993449	0.000150617548547902	0.312883055101659	6.30213656424992e-05	0.00621057499070181	ENSG00000111859.16
334	5.3488559025445e-22	2.09873289831807e-24	0.984840324601898	0.00385291547094096	0.011306759927165	ENSG00000205269.5
65	2.39457462031378e-07	2.5253424482764e-10	0.9813734793556	0.00101735740577483	0.0176089235286296	ENSG00000111863.12
19	0.359557860770855	0.000153550604767496	0.624727692058878	0.000251483015142439	0.015309413550357	ENSG00000095951.16
10	0.325984161993567	3.60155491208408e-05	0.667912089641633	6.77926653731687e-05	0.00599994015030573	ENSG00000212802.4
250	4.62920953179352e-11	3.55766446445195e-13	0.986590147799	0.0075763610189563	0.00583349113539562	ENSG00000112137.17
356	8.43031383570963e-37	7.88638907650535e-39	0.984778525966602	0.0092063900070663	0.00601508402633253	ENSG00000215022.7
313	4.4560643762737e-48	3.71516023863927e-50	0.986107378958626	0.00821580882170087	0.00567681221966758	ENSG00000145979.17
1	0.91863148046607	6.01613325538493e-05	0.0763107538952433	0	0.00499760430613313	ENSG00000145990.10
6	0.74006332045647	6.8484298777833e-05	0.254882843381715	1.86197263689771e-05	0.0049667321366686	ENSG00000124523.15
5	0.836477594662343	6.33826692580658e-05	0.160669426303363	9.3942508206304e-06	0.00278020211421483	ENSG00000225921.6
26	0.0279941204928259	8.09363586083355e-06	0.952486350028266	0.000256126719095826	0.0192553091239519	ENSG00000050393.11
426	1.5998466551222e-76	7.50590434633636e-79	0.988244536406634	0.00462936136193192	0.0071261022314264	ENSG00000180537.12
10	0.234154478002925	2.0811579463018e-05	0.758759669413401	6.04337235512318e-05	0.00700460728066014	ENSG00000112149.9
94	2.71462319946615e-06	3.05389537420425e-09	0.987040334721673	0.00109854170892006	0.0118584058923123	ENSG00000271888.1
120	6.09978112924439e-07	7.50290558565197e-09	0.98088942043605	0.0120581691642933	0.00705179291863739	ENSG00000008083.13
321	1.22916006283057e-19	3.52706977293002e-21	0.966870327995854	0.0277389137578302	0.00539075824631237	ENSG00000047579.19
27	1.15145494799888e-06	4.77006855711305e-10	0.98577253224214	0.000394538743073944	0.0138317770828319	ENSG00000218073.1
9	3.03617434046194e-06	3.30306360886277e-10	0.986261365335247	9.36537395344717e-05	0.0136419444205721	ENSG00000217078.1
138	1.51414545402533e-05	1.57217159650607e-08	0.992266668352075	0.00102359843048311	0.00669457604118647	ENSG00000282024.1
46	1.99089054262194e-18	7.95378346088579e-22	0.994123744869307	0.00039167663306763	0.00548457849762179	ENSG00000124788.17
1	0.623822250789667	3.25182575589419e-06	0.37422376466406	0	0.00195073272051749	ENSG00000112183.14
187	7.98215142919922e-12	2.44509342660792e-14	0.986229008532295	0.00301025695387231	0.0107607345058256	ENSG00000137414.5
157	0.0202487052483533	4.28290787370879e-05	0.96390761987045	0.00202503481123697	0.0137758109912222	ENSG00000137177.19
214	1.03123341661098e-38	9.48819469410363e-41	0.986174620711643	0.0090688602324712	0.00475651905588416	ENSG00000137364.4
150	1.11231725250668e-11	2.88619192701213e-14	0.990811536418697	0.00256429006085836	0.00662417350929081	ENSG00000165097.13
35	0.0352341964931199	8.40514887987759e-05	0.948136705936504	0.00224749098133741	0.0142975551002397	ENSG00000137393.9
31	0.000318700110783754	4.23807312611501e-07	0.992482692642422	0.00131391892522361	0.00588426451425741	ENSG00000172197.10
15	0.264946407295343	0.000113675592938267	0.727251896284107	0.000304644974973118	0.00738337585263879	ENSG00000145996.11
210	8.12736797226872e-13	1.41748549818927e-15	0.990420209340259	0.00171952095462766	0.007860269704299	ENSG00000124532.14
52	0.0388771755181846	1.39154171395062e-05	0.95516218542231	0.000336273446174234	0.00561045019619093	ENSG00000112293.14
338	8.40801347120138e-17	2.62132542650991e-19	0.987658879644481	0.00306990479051294	0.00927121556500937	ENSG00000112294.12
146	5.68412500446387e-05	4.6732924725997e-07	0.968686879675963	0.00794089610988032	0.0233149156348651	ENSG00000218186.2
240	1.1960648220562e-17	6.33991197175032e-19	0.907669262603232	0.0480680395641399	0.0442626978326271	ENSG00000137261.13
42	0.075252150053009	0.000116393617887977	0.91217611775418	0.00139982082826643	0.0110555177466569	ENSG00000111802.13
2	0.836189981037707	0.000211784402251547	0.156577610816763	3.26689371260507e-05	0.0069879548061527	ENSG00000272345.1
126	1.02917811191975e-23	1.83244036827922e-25	0.973249577182952	0.0173191709889841	0.00943125182806632	ENSG00000112308.12
2	0.972588666202576	4.93986571771433e-05	0.0269636406318828	9.72185348735001e-07	0.000397322323015554	ENSG00000112312.9
49	0.054256232841822	1.65964475792331e-05	0.938427683630385	0.00028003634068777	0.00701945073952619	ENSG00000260286.3
73	0.000585237984181462	5.01125143587462e-07	0.990867955727838	0.000840750731749349	0.00770555443108751	ENSG00000111913.17
96	2.54224121734364e-12	2.65435483750946e-14	0.190107332076862	0.0011761947661949	0.808716473154374	ENSG00000214975.4
162	5.53646417874375e-09	2.68941984158197e-11	0.980171891603303	0.00474624893111335	0.0150818539022254	ENSG00000272053.1
141	1.28256086786478e-08	1.60825080959546e-10	0.979677435987336	0.0122764939522595	0.00804605707397004	ENSG00000168405.15
241	3.90167275231247e-33	2.56006291178835e-35	0.986498108188378	0.00646582154657544	0.00703607026504145	ENSG00000079691.17
783	1.56024692029488e-12	2.50056756193439e-11	0.0163373052774864	0.261111233274272	0.722551461421678	ENSG00000112343.10
710	4.67360643218351e-07	1.58717541076637e-08	0.957064036251996	0.0324918332755151	0.0104436472400914	ENSG00000272462.2
64	0.341401030772272	0.00031784515466428	0.650727065503388	0.000598873227980002	0.0069551853416959	ENSG00000272810.1
2	0.987958428444762	0.000225931264364527	0.010603869763912	1.21438972479629e-06	0.00121055613723638	ENSG00000274267.1
5	0.98965003693482	0.000195631551927593	0.00977776550644315	1.5578361369318e-06	0.000375008170672206	ENSG00000197061.4
94	0.00054934774386728	0.00660739903298011	0.0174656182052912	0.209305435562887	0.766072199454974	ENSG00000187475.5
166	5.56103219368717e-25	4.12716438925202e-21	0.000134723775138781	0.999863238764443	2.03746041584046e-06	ENSG00000158373.8
177	9.66746342343535e-07	3.01129615882724e-08	0.957887468919097	0.0298247317556017	0.0122868024659982	ENSG00000283064.1
9	0.290644626876351	6.30589844070532e-05	0.692193128485335	0.000133213978888443	0.0169659716750186	ENSG00000197409.7
134	9.04902516472452e-06	0.0635701067902353	5.22009813609533e-05	0.366145738125395	0.570222905077844	ENSG00000277224.2
5	1.31907518856987e-06	0.00973060119724912	5.0842147056155e-07	0.00276303721897029	0.987504534087122	ENSG00000276966.2
62	0.20836397875134	0.00227746356287393	0.741796102724136	0.00806849863029634	0.0394939563313538	ENSG00000273802.2
287	4.50133413216668e-09	1.70663481095777e-10	0.895665539427979	0.0338877964676402	0.0704466594323822	ENSG00000277075.2
552	4.40955317417381e-53	3.12184564214855e-52	0.123476732032747	0.87417987547918	0.00234339248806823	ENSG00000274750.2
129	7.91249770730055e-08	0.000438109655670066	0.000175242553695755	0.970277078245371	0.0291094904202868	ENSG00000158406.4
1885	7.75026409036673e-120	4.70583862815261e-119	0.14100660428854	0.856167128134936	0.00282626757652527	ENSG00000186470.13
181	0.0118745351990508	0.000101549091290194	0.969681766371817	0.00828250090784339	0.0100596484299984	ENSG00000124508.16
301	5.21441864240854e-07	1.66404206556907e-09	0.992180117021477	0.0031616193933075	0.00465774047930902	ENSG00000026950.16
35	0.169109467910138	0.00256495409843854	0.731954420815815	0.0110165044847252	0.0853546526908833	ENSG00000124549.14
14	0.453534637801399	0.00384006638637673	0.13050419678664	0.000693548205366501	0.411427550820217	ENSG00000111801.15
899	4.34609467209669e-54	1.10222019008441e-55	0.970364155770588	0.0246045330199927	0.00503131120942328	ENSG00000112763.15
75	0.00175270087041307	1.45089901828203e-06	0.98572099401751	0.000804266696259085	0.0117205875167998	ENSG00000228223.2
4	0.968970530334076	9.81231993153054e-05	0.0301996874202306	2.32885357566911e-06	0.000729330192802719	ENSG00000261353.1
1254	1.19316745266669e-38	1.0096113718627e-37	0.105633922576606	0.893832173730501	0.000533903692889499	ENSG00000182952.4
620	1.0178696728912e-09	2.89138943868766e-11	0.954884188424672	0.027106701756605	0.0180091087719404	ENSG00000146109.4
469	1.55802873958513e-21	2.93440037200503e-23	0.974261095450461	0.0183418930129921	0.00739701153654488	ENSG00000181315.10
274	8.30918460489536e-07	4.14373173551e-09	0.986634500386811	0.00491182379889946	0.00845284075209741	ENSG00000241549.8
183	0.160404568819122	0.0024605902339771	0.72936243738192	0.0110916669748483	0.0966807365901322	ENSG00000272468.1
142	0.262737363582986	0.000761001697093661	0.721312474365952	0.00207612166185302	0.0131130386921157	ENSG00000124635.8
142	0.0216980592999575	0.0660946689168706	0.0376657656882851	0.113973486222135	0.760568019872752	ENSG00000276180.1
522	1.42978923497432e-05	1.29030653174914e-06	0.668807960771475	0.0600851667683291	0.271091284261314	ENSG00000197903.7
528	0.000980470259994014	6.67014778172633e-06	0.984064953424227	0.00668634094745263	0.00826156522054451	ENSG00000112812.15
95	0.596594708642662	0.00187239877374282	0.388881091477562	0.00120905161337385	0.0114427494926588	ENSG00000204789.4
709	8.65831476718009e-26	1.96135149620836e-27	0.966619362039346	0.0218851481756348	0.0114954897850169	ENSG00000124613.8
75	0.120921647469573	0.066993273095816	0.183855962831515	0.101333383100071	0.526895733503024	ENSG00000273703.1
32	0.716062504963871	0.00073927556909677	0.274264228151988	0.000274495734506781	0.00865949558053812	ENSG00000273542.1
7	0.993693454915057	0.000280171237960117	0.00579192185162233	1.39997666566583e-06	0.000233052018694379	ENSG00000233822.4
7	0.723534045411976	0.00112581058773666	0.207258438379928	0.000254664686726576	0.0678270409336329	ENSG00000272009.1
568	0.00449066873413806	3.90934498630941e-05	0.980946487477319	0.00853362492903583	0.00599012540964324	ENSG00000219891.2
524	4.36280540050588e-08	3.46345862495902e-10	0.986008541987081	0.00782136172031699	0.00617005231820364	ENSG00000219392.1
431	0.0316486126025045	0.000132379633661637	0.954705847067246	0.00398380874082949	0.00952935195575842	ENSG00000269293.2
167	0.0322591102869243	8.64404831818447e-05	0.9601768151591	0.00256794948928105	0.00490968458151236	ENSG00000226314.7
143	0.317158448659037	0.000313594506069666	0.677896947796387	0.000666314654658128	0.00396469438384881	ENSG00000280107.1
1024	3.92389076318623e-13	6.30418665643705e-15	0.956372061268341	0.0153369379291218	0.0282910008021386	ENSG00000137185.11
493	0.0530986943386693	0.000843384436952876	0.902252439773575	0.0143012750224242	0.0295042064283784	ENSG00000187626.8
60	0.222897300146716	0.114495388553407	0.0915262324070368	0.0464895784126385	0.524591500480202	ENSG00000189134.3
723	9.14375105620245e-05	9.74119657838862e-07	0.984859543933361	0.0104875344306689	0.00456051000574968	ENSG00000197062.11
54	0.439433271454797	0.00029450460135373	0.55529043688447	0.000367536880318626	0.00461425017906033	ENSG00000189298.13
2459	1.02398712548002e-49	4.52199546203713e-49	0.183608550514929	0.810822039218617	0.00556941026645464	ENSG00000204713.10
313	0.198627729912929	0.00329441999536788	0.752355643090596	0.0124452197226826	0.0332769872784243	ENSG00000204657.3
614	1.99482358557224e-08	2.00132223578165e-09	0.875929034938709	0.0878420309634852	0.0362289121482483	ENSG00000204681.10
234	0.101271600066823	0.00120655104733021	0.862944211780696	0.0102568067693518	0.0243208303357987	ENSG00000204655.11
6890	6.24304097479215e-152	1.75929430040418e-151	0.248011590618821	0.698845646419531	0.0531427629616505	ENSG00000204644.9
465	8.76763194276389e-05	7.47647244892105e-07	0.983319733277114	0.00837690311997199	0.00821493963624085	ENSG00000233916.1
3343	1.21027642292659e-61	4.24386531625677e-61	0.221688950258272	0.77735703559572	0.000954014145999875	ENSG00000204642.13
569	9.83010915262948e-05	4.38962645161925e-05	0.6568589454518	0.293270045889945	0.0497288113022122	ENSG00000225864.1
3077	1.58262378777834e-30	1.54039061561764e-30	0.50422426032585	0.490763751106427	0.00501198856772497	ENSG00000239257.1
1019	6.69987851337786e-14	4.79720917471365e-14	0.580670270046555	0.415764682300219	0.00356504765310987	ENSG00000273340.1
2432	3.44103082808545e-17	1.0038684422265e-16	0.254752226514008	0.743198850927096	0.00204892255889547	ENSG00000214922.9
2746	4.43617938702251e-31	6.42339286251944e-31	0.407473069357061	0.590000577000076	0.00252635364286296	ENSG00000235821.1
3284	8.59287937226724e-27	7.76848275567918e-27	0.523514436533706	0.473285519181405	0.00320004428489016	ENSG00000181126.13
1181	4.30120581318829e-08	1.0737696088928e-07	0.274921372231388	0.686285524362901	0.0387929530166914	ENSG00000204632.11
5602	5.34878216805535e-45	2.08066013024548e-44	0.204036779742699	0.793694650421851	0.00226856983544641	ENSG00000281831.1
2558	8.32681428195241e-25	2.01373285802457e-24	0.292028236751089	0.706230962252346	0.00174080099656776	ENSG00000230521.1
2614	1.03535007671569e-24	3.93690992227003e-24	0.207933465475743	0.790663843599722	0.00140269092453244	ENSG00000206341.7
2691	6.33367120831274e-07	2.12803828531774e-07	0.706356073612569	0.237270877393181	0.0563722028233008	ENSG00000231130.1
424	0.012055784647485	0.000886887387468848	0.905096858667131	0.0665683277789437	0.0153921415189716	ENSG00000227262.3
3528	2.35968255950784e-15	6.06891466651152e-15	0.279419497211486	0.718642643337837	0.0019378594506717	ENSG00000230795.3
2750	1.17981025059402e-19	6.24979549062124e-19	0.154985226602799	0.820977449862554	0.0240373235346472	ENSG00000228078.1
3751	5.35607953147374e-31	1.46221004307187e-30	0.263198111287898	0.718512717288118	0.0182891714239805	ENSG00000206503.12
4886	3.70050974369583e-32	1.04685278061037e-31	0.260881067388841	0.738016332078215	0.00110260053295061	ENSG00000227766.1
1904	2.89871355882455e-08	2.51934795674079e-08	0.532984137360945	0.463226699238881	0.00378910921955947	ENSG00000235290.1
2960	3.89042595258353e-17	5.50450749567835e-17	0.408571641779983	0.578068755854948	0.0133596023650656	ENSG00000229390.1
2012	1.17904406070414e-11	3.2580759998421e-11	0.263960379682093	0.729400349504383	0.00663927076915323	ENSG00000204625.10
2600	1.30190245315945e-22	3.52426637123207e-22	0.269441632359151	0.729380721611316	0.00117764602953402	ENSG00000238024.1
2666	4.96632464444831e-26	1.17660488163194e-25	0.296343583045444	0.702085649489766	0.00157076746478798	ENSG00000204622.11
2250	1.74466186808363e-16	1.63867970651578e-16	0.480524359037784	0.451265960020746	0.0682096809414708	ENSG00000237669.1
494	5.64768550071328e-07	3.62822042940446e-09	0.982073716444692	0.00629746938499183	0.0116282457735451	ENSG00000204623.9
1962	5.25732146084254e-32	6.16437629377158e-33	0.890518285865177	0.104411025063187	0.00507068907163441	ENSG00000066379.14
671	4.68023116692368e-08	2.75111755376174e-09	0.939530067537814	0.0552218886343035	0.00524799427445366	ENSG00000204619.7
537	0.000997069702345156	5.34003953500993e-06	0.988646865716901	0.00528986821099022	0.00506085633022876	ENSG00000204618.8
578	0.018622793056858	0.000571523114924615	0.925332729068952	0.0283708423873888	0.0271021123718763	ENSG00000204613.10
146	7.5240966986707e-06	7.33055327961845e-06	0.121193693097622	0.117314733620717	0.761476718631683	ENSG00000204610.12
343	8.81921751779385e-07	2.67199685997447e-08	0.956299098442756	0.0289586702422414	0.014741322673282	ENSG00000234127.8
3155	1.11095923528548e-35	2.05473405835256e-35	0.350066369704925	0.647449978752912	0.00248365154216739	ENSG00000243753.5
1775	5.02770287647716e-17	4.5031678269066e-17	0.36082744209431	0.322866381469303	0.316306176436388	ENSG00000280128.1
2805	5.12183839968423e-46	5.82563522214226e-46	0.37044110192051	0.421135352394293	0.20842354568519	ENSG00000231074.8
235	0.00220532115633563	0.000204876307188542	0.866555672112961	0.0804532158071197	0.0505809146163948	ENSG00000204599.14
899	2.97727657274603e-17	2.60271279015381e-17	0.531681560321052	0.464788491728492	0.00352994795045894	ENSG00000236603.2
139	0.00489215984719269	1.4252521646475e-05	0.976228967901927	0.00282804966823362	0.0160365700610005	ENSG00000204592.8
50	0.506568439896379	0.000599803833672666	0.485003961421432	0.000567009564970631	0.00726078528354551	ENSG00000204576.11
10	0.591718367971242	0.00181511851143125	0.226602326730243	0.000515762798249659	0.179348423988834	ENSG00000204569.9
29	0.347912363254398	0.00033745155992706	0.614903891659794	0.000560129195862544	0.0362861643300189	ENSG00000137343.17
25	0.599526261808261	0.000163866686229994	0.396107864641482	0.000104169117854176	0.00409783774617328	ENSG00000204564.11
118	0.000145454960188712	2.55127923494376e-07	0.992657706151441	0.0017356601697191	0.00546092359072762	ENSG00000204560.9
152	0.0546838778117726	0.000130638289375138	0.923857201060165	0.00218792924723008	0.0191403535914575	ENSG00000146112.11
53	0.000202019272450882	7.53485552957977e-07	0.977883182179192	0.00362899494110657	0.0182850501216989	ENSG00000137404.14
838	1.50291538517392e-11	1.23535964952198e-11	0.523182772868179	0.42999660917341	0.0468206179310293	ENSG00000137337.14
229	0.0441841713225802	0.013930611817434	0.417319783733494	0.131181334559919	0.393384098566573	ENSG00000196230.12
9	0.633098532430116	6.06108781877443e-05	0.363093371101407	3.10449858707477e-05	0.00371644060441799	ENSG00000272540.1
1773	3.40376038472612e-13	1.67835490670394e-11	0.0198740560278128	0.979966573895529	0.000159370059533922	ENSG00000137312.14
259	0.00499834378017117	0.00134777264427189	0.132304995809063	0.0348487278544875	0.826500159912007	ENSG00000272273.1
1086	4.21844741550001e-19	2.0976061129228e-17	0.0197111918096061	0.980130974793817	0.000157833396575351	ENSG00000137331.11
60	0.00342917448763996	1.73716119303552e-06	0.991110304577928	0.000497117876960496	0.00496166589627855	ENSG00000228022.5
2886	1.97334661672474e-17	1.03387254421566e-15	0.0184472390483708	0.966469659469923	0.015083101481707	ENSG00000214894.6
995	1.38359359786215e-15	1.44794075274295e-15	0.48678401446887	0.509419211124995	0.00379677440612997	ENSG00000204580.13
235	6.0629076758176e-10	2.2390987400077e-12	0.98336422597555	0.00361865553339794	0.0130171178825228	ENSG00000213780.10
2990	1.86821358682487e-113	1.13063003248605e-111	0.0162259705610416	0.98198280367957	0.00179122575937045	ENSG00000137411.16
3154	6.47402614788043e-39	3.26977950642392e-37	0.0194023153540018	0.979935032270013	0.000662652375979768	ENSG00000204536.13
1307	4.41174434675271e-20	2.46682931474561e-19	0.0667839680785272	0.372862576938541	0.560353454982933	ENSG00000137310.11
3836	1.64470538214083e-51	6.64147893908743e-51	0.197614428509917	0.797981715274779	0.00440385621529763	ENSG00000204528.3
2674	2.75317996676873e-20	7.69147390031772e-20	0.262060023853459	0.73210316373038	0.00583681241616356	ENSG00000204531.17
2776	1.905243018818e-31	1.96281966427665e-30	0.0884390828686928	0.911116768882962	0.000444148248347376	ENSG00000272501.1
3956	3.56045135331737e-25	3.52720303135984e-24	0.0915788063018402	0.907235035157069	0.00118615854108799	ENSG00000206344.7
4834	1.86525234465007e-63	1.16333381175771e-61	0.015779569825486	0.984151333561113	6.90966133947046e-05	ENSG00000204525.16
26	0.511790276251013	0.000196654218546725	0.480684895897055	0.000177551426574371	0.00715062220681091	ENSG00000227939.1
4697	3.10773130071133e-129	1.89513325266202e-127	0.0160324379478803	0.977671737965905	0.00629582408622695	ENSG00000277402.1
3322	6.10232224699923e-24	1.68894441241886e-23	0.264898892259313	0.733160757108226	0.00194035063245926	ENSG00000234745.10
4284	9.23903852138057e-38	6.00198401189632e-36	0.0151583494932036	0.984736251034173	0.000105399472617631	ENSG00000271581.1
6304	2.04484289124908e-83	1.36242728723157e-81	0.0147847291361849	0.985069097809859	0.000146173053946071	ENSG00000225851.1
4988	3.69129833260828e-138	5.44473321109489e-137	0.0590756490883225	0.871307116845586	0.0696172340661	ENSG00000272221.1
1612	9.21110556868807e-36	2.42637894803838e-35	0.27041156728976	0.712297783024365	0.0172906496858812	ENSG00000204520.12
2077	1.15300933177652e-31	6.53055222070481e-32	0.633201659946856	0.358632166784717	0.00816617326843361	ENSG00000204516.9
521	7.98523777302506e-37	1.35343878560681e-35	0.0556654847672443	0.943487979283364	0.000846535949391085	ENSG00000198563.13
550	8.23875184934616e-08	2.29800491437432e-07	0.262965111546309	0.733475406689031	0.00355916957665087	ENSG00000213760.10
57	0.418054811796312	0.000776589097704011	0.565048757623839	0.00103456345812226	0.0150852780240233	ENSG00000204498.10
46	0.00345921063970576	0.022492649516992	0.0193850385822469	0.125216904869681	0.829446196391375	ENSG00000226979.8
184	0.000719090571188745	1.90398796085378e-05	0.962420695079102	0.0254713369330147	0.0113698375370859	ENSG00000204482.10
398	3.02457317473199e-10	2.44208132484917e-11	0.911873503472319	0.0736113859609703	0.0145151102398327	ENSG00000204475.9
225	3.78239231425577e-10	4.16092582466139e-12	0.982855795608014	0.0108058400725777	0.00633836393700883	ENSG00000204472.12
283	1.23345319072973e-18	4.49190377064649e-19	0.635212339289468	0.231193603720777	0.133594056989754	ENSG00000204469.12
163	0.0251458744469302	0.000277550073181691	0.921685338685688	0.0101304321675483	0.0427608046266521	ENSG00000204463.12
21	0.548296633338277	0.00049013325783205	0.431926898806241	0.000367188893603548	0.0189191457040463	ENSG00000204444.10
61	0.0746597782043471	0.000654152707098977	0.600750586133785	0.00494465489474271	0.318990828060026	ENSG00000204435.13
202	0.000845779406336723	3.81370073240259e-06	0.962729309370849	0.00430892692866234	0.0321121705934198	ENSG00000204438.10
2102	1.2097720113467e-29	7.22055695287594e-28	0.0164768008565949	0.983422212228962	0.000100986914442313	ENSG00000240053.8
1197	1.69447180510606e-111	1.05275121794717e-111	0.615064895347378	0.382128259450686	0.0028068452019439	ENSG00000204428.12
21	0.240666295510782	0.0417614290675234	0.10005815634493	0.0167617602853555	0.60075235879141	ENSG00000204427.11
22	0.306180802476999	4.1617187286444e-05	0.689492203968746	8.95223868533093e-05	0.00419585398011444	ENSG00000244355.7
391	3.10303377328689e-05	4.72017025743846e-05	0.0578472275478301	0.087139196494782	0.854935343917082	ENSG00000213722.8
347	0.00186412571010867	0.0415593877571851	0.0259586250147954	0.57837727147186	0.352240590046051	ENSG00000213719.8
70	0.035271058618987	0.00232688754796795	0.835561801397731	0.0550515454756848	0.0717887069596294	ENSG00000204410.14
239	0.00928879620767817	0.000229795777042875	0.93549771359647	0.0231114306154261	0.0318722638033827	ENSG00000204396.10
3	0.982788123129213	9.0558265217952e-05	0.0165996042798838	1.0088524564139e-06	0.00052070547322861	ENSG00000204394.12
58	0.119163324318564	0.00105606257061235	0.80501501955181	0.00706659534772951	0.0676989982112843	ENSG00000204392.10
86	0.0229585548544407	0.0213298194085108	0.0727010664535856	0.0667271934816175	0.816283365801845	ENSG00000204388.6
263	2.46879821354993e-16	2.20941661228964e-18	0.977097293115448	0.00873022379597507	0.0141724830885747	ENSG00000204387.12
200	0.0680323169838564	0.0239880477951443	0.347580425598634	0.122117824765329	0.438281384857035	ENSG00000204386.10
56	0.0118416146724067	0.00405366507205462	0.399912190412892	0.136451670497376	0.447740859345271	ENSG00000204385.10
13	0.0868238158904047	0.0243690070362715	0.0398142599461776	0.0103360879205179	0.838656829206628	ENSG00000204371.11
453	0.00448082558291827	0.0036728204224438	0.464498288539072	0.380590847664701	0.146757217790865	ENSG00000166278.14
2887	3.26222150675872e-52	2.35041189748297e-51	0.121757462389069	0.877254549729889	0.000987987881038726	ENSG00000204366.3
137	0.000113025724120692	2.60892068461017e-05	0.772463672085305	0.178255086215205	0.0491421267685232	ENSG00000204356.13
1271	1.88333378014696e-54	1.60730347723824e-54	0.538027680258477	0.45916899641064	0.00280332333088741	ENSG00000204351.11
767	4.03619641107181e-08	4.23045807106493e-09	0.889931178413145	0.0932595369278955	0.0168092400665388	ENSG00000204344.14
12	0.294925990423854	0.00229525305299666	0.515923496128974	0.00383213667247291	0.183023123721703	ENSG00000204348.9
4133	3.44374614991781e-29	1.73820047380079e-27	0.0192864075861038	0.973457143791245	0.007256448622647	ENSG00000244731.7
5583	2.69822192130941e-20	1.61100925816706e-18	0.0164693775843477	0.983325872141038	0.000204750274617983	ENSG00000204338.8
2561	3.65325283428639e-22	7.49691073500558e-22	0.324743402449017	0.666403358117367	0.00885323943361837	ENSG00000250535.1
4173	4.67683136593773e-29	2.45345824647248e-27	0.0186442224636952	0.978069639171155	0.00328613836514547	ENSG00000224389.8
3567	1.94622341496798e-16	9.74666150787147e-15	0.0195088313366848	0.976996236910188	0.00349493175311443	ENSG00000231852.6
181	0.164479145080921	0.00251900753619647	0.776036813948033	0.0118399231841044	0.045125110250745	ENSG00000168477.17
7	0.706006380650988	0.000202370201036651	0.273558815503823	5.82389103117695e-05	0.0201741947338405	ENSG00000213676.10
455	5.94783859607345e-07	4.76356998848337e-09	0.98193939472112	0.00785405760854288	0.0102059481229066	ENSG00000204315.3
22	0.502565491832831	0.000145364731219489	0.491167403672357	0.000136082229694529	0.00598565753389881	ENSG00000204314.10
6	0.468980746247123	6.49266536275654e-05	0.526154509490242	6.8110198927486e-05	0.00473170741007957	ENSG00000221988.12
54	0.0648283317753483	4.12701610990995e-05	0.921449823466521	0.000573494203609707	0.0131070803934219	ENSG00000241404.6
113	0.0628626855266412	0.000294027539401815	0.906172146935389	0.00421197838533113	0.0264591616132371	ENSG00000204308.7
284	3.04754207805767e-05	2.93594489895025e-07	0.972675642069616	0.0093526338114555	0.0179409551036572	ENSG00000204305.13
566	2.40032556832613e-08	4.84350132363045e-10	0.967811128746087	0.019516321978966	0.0126725247873394	ENSG00000204304.11
39	0.210491212661367	5.11007520613829e-05	0.784263118785743	0.000185385631358595	0.00500918216947016	ENSG00000213654.9
3348	1.1795268543791e-103	9.63583218889094e-103	0.108258419082742	0.884381117376611	0.00736046354064724	ENSG00000204301.6
5618	3.6284658591432e-44	2.41529783254442e-43	0.130512871979695	0.868761635926801	0.000725492093507089	ENSG00000196301.3
6420	7.50422306827059e-119	2.63403483437225e-118	0.220299218867319	0.773259239932327	0.00644154120036068	ENSG00000198502.5
6129	4.91371425110217e-83	1.33618501762013e-82	0.26800276838362	0.728775998508009	0.00322123310836732	ENSG00000229391.7
5195	7.87085663313494e-30	1.56406858550587e-29	0.333951658993533	0.663614403791062	0.00243393721540585	ENSG00000196126.11
5442	3.88018191423728e-61	1.96253189200582e-60	0.164825397382408	0.833658105977754	0.00151649663983001	ENSG00000196735.11
5298	8.46342675726776e-55	2.03192758324461e-54	0.293594603388935	0.704870132001203	0.00153526460985639	ENSG00000223534.1
7474	8.01320668032336e-178	5.25903572984314e-177	0.131607577481307	0.863730644078435	0.00466177844023223	ENSG00000179344.16
7209	1.07968777495812e-128	7.43250211816854e-128	0.126769387595747	0.872671859772166	0.00055875263210802	ENSG00000237541.3
7690	5.91746305663871e-162	4.0261274036048e-161	0.127986995660959	0.870797546788246	0.00121545755077086	ENSG00000232629.8
2306	4.73181492155932e-83	4.64462906791897e-84	0.902009624791931	0.0885295076318639	0.00946086757619263	ENSG00000241106.6
1914	5.69380661438818e-23	1.61187475591722e-22	0.259658601044848	0.735069120876292	0.00527227807885993	ENSG00000204267.13
